experiment_type,experiment_name,experiment_code,country,age,age_num,mean_C_tr,mean_lambda_xr,mean_climate_component,mean_relative_mx_impact,mean_relative_mx_impact_pct,median_relative_mx_impact_pct,min_relative_mx_impact_pct,max_relative_mx_impact_pct,mean_delta_vs_baseline_relative_mx_impact_pct,mean_delta_vs_baseline_climate_component
C_weights,C1_base_20_70_10,C1,IT,38,38.0,3.5972759259739395,0.018172622344844847,0.06537193687292646,0.06774297691721144,6.774297691721143,7.249679044511059,2.117538714254752,10.53245421331772,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,39,39.0,3.5972759259739395,0.03919246412919993,0.1409861076915681,0.15234304628842313,15.234304628842315,16.29320393970961,4.622835191519226,24.106191806827717,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,40,40.0,3.5972759259739395,0.02530094470074268,0.09101447927637955,0.09565620007493864,9.565620007493862,10.234876205420518,2.960348107113009,14.960583214378564,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,41,41.0,3.5972759259739395,0.0314881237599861,0.113271469555886,0.12052337154776718,12.052337154776717,12.893218721352163,3.6975194328229044,18.947633647577277,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,42,42.0,3.5972759259739395,0.05501943119283873,0.1979200752907784,0.22080901353923912,22.080901353923913,23.602408327517587,6.549688723152158,35.41593020246121,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,43,43.0,3.5972759259739395,0.02929869113214916,0.10539547627222631,0.1116547621120252,11.16547621120252,11.945271370729182,3.436058077154547,17.521186011611146,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,44,44.0,3.5972759259739395,0.03827562880574757,0.13768799805443038,0.14850583215810764,14.850583215810763,15.88328906550105,4.5122889649818365,23.48076885629331,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,45,45.0,3.5972759259739395,0.04309999326102849,0.1550425681675368,0.16885288748345015,16.885288748345012,18.05657259270752,5.095293085926222,26.80744531112451,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,46,46.0,3.5972759259739395,0.04133841079317188,0.1487056699642985,0.16137860193036965,16.137860193036964,17.258329280331264,4.882037268508177,25.582470383622514,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,47,47.0,3.5972759259739395,0.03697931135613883,0.13302478650053293,0.1431038800034454,14.310388000344542,15.30617315941214,4.356186475080004,22.60185542361768,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,48,48.0,3.5972759259739395,0.025181846785233435,0.09058605121208448,0.09518341242953514,9.518341242953515,10.184324231311592,2.946209716193926,14.885161526966373,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,49,49.0,3.5972759259739395,0.019533620205000924,0.07026782171056795,0.07301248271190745,7.301248271190745,7.813325397284698,2.2779202040522195,11.36452914299717,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,50,50.0,3.5972759259739395,0.023363248175683707,0.08404405021494156,0.08799135173046438,8.799135173046439,9.415280250542214,2.7305606474356647,13.739616540023004,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,51,51.0,3.5972759259739395,0.015358875611923273,0.05525011348879985,0.05693717483274104,5.693717483274105,6.093714544117157,1.786760686632749,8.83187081293313,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,52,52.0,3.5972759259739395,0.008430700098026272,0.03032755450173604,0.030831042809039363,3.083104280903936,3.3002585331673773,0.9768590908727504,4.7552821177758275,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,53,53.0,3.5972759259739395,0.006545893278057698,0.023547384303151595,0.02385012774166293,2.3850127741662934,2.553109122531305,0.7576429633614934,3.6729138728401445,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,54,54.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,55,55.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,56,56.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,57,57.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,58,58.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,59,59.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,60,60.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,61,61.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,62,62.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,63,63.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,64,64.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,65,65.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,66,66.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,67,67.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,68,68.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,69,69.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,70,70.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,71,71.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,72,72.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,73,73.0,3.5972759259739395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,74,74.0,3.5972759259739395,0.0007045949651442515,0.002534622505675863,0.0025381021831468622,0.25381021831468625,0.27173368031845335,0.08127773849240238,0.3890169609274574,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,75,75.0,3.5972759259739395,0.000370568473987708,0.001333037050400882,0.0013339991022934207,0.13339991022934208,0.14282129193889936,0.04273826626972621,0.20440785703783604,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,76,76.0,3.5972759259739395,0.005038492888424602,0.01812484917072072,0.018303843575241282,1.8303843575241283,1.9594571076287037,0.5826643831147837,2.8153290491500726,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,77,77.0,3.5972759259739395,0.007775996137115104,0.027972403704510512,0.02840034396475703,2.840034396475703,3.0401147243289683,0.9006584628397096,4.378037232765619,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,78,78.0,3.5972759259739395,0.009940278872714573,0.0357579258862835,0.03645931918206849,3.645931918206849,3.9025889867446706,1.1527775100301563,5.630316092876564,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,79,79.0,3.5972759259739395,0.012954914706751048,0.04660240279764128,0.04779869897810403,4.7798698978104035,5.115976119041665,1.505005085732325,7.399696834029079,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,80,80.0,3.5972759259739395,0.010974036936345312,0.03947663888186379,0.04033272182541745,4.0332721825417455,4.317089098250904,1.2734230384009892,6.233751339361482,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,81,81.0,3.5972759259739395,0.01480665177012234,0.05326361195694051,0.05483034200950885,5.483034200950885,5.868312630820327,1.7219683223633986,8.501199693415117,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,82,82.0,3.5972759259739395,0.017890248265143457,0.06435615939389759,0.066653188460813,6.6653188460813,7.133105704969989,2.0842949564531477,10.360599110790613,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,83,83.0,3.5972759259739395,0.018734084623436602,0.06739167161104705,0.06991344833665598,6.9913448336655994,7.481846193352792,2.18367155150907,10.874960091612063,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,84,84.0,3.5972759259739395,0.01992234974966269,0.07166618914329452,0.07452271782006177,7.452271782006177,7.974857806885538,2.3237747520505447,11.603335173441387,0.0,0.0
C_weights,C1_base_20_70_10,C1,IT,85,85.0,3.5972759259739395,0.023234561599630076,0.08358112909290781,0.08748436741240911,8.748436741240912,9.361065414934732,2.715318143137746,13.65899025319477,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,20,20.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,21,21.0,3.7684123526691478,0.01654991013365467,0.06236688578322857,0.0645479258976029,6.454792589760292,6.520288582829115,1.6460283890195493,10.122371436438327,2.5306525644508655,0.02393252717600884
C_weights,C2_equal_weights_33_33_33,C2,ES,22,22.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,23,23.0,3.7684123526691478,0.007064704281054399,0.02662271888068001,0.027014598630825455,2.7014598630825457,2.733033875170543,0.6993585189304152,4.201874095431579,-0.3174877437135877,-0.0030861632580769195
C_weights,C2_equal_weights_33_33_33,C2,ES,24,24.0,3.7684123526691478,0.02158104383216794,0.081326272160636,0.08506287385178185,8.506287385178187,8.585465973575124,2.1517669912672455,13.398060138676971,0.9497358238960218,0.008682044864779923
C_weights,C2_equal_weights_33_33_33,C2,ES,25,25.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,26,26.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,27,27.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,28,28.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,29,29.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,30,30.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,31,31.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,32,32.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,33,33.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,34,34.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,35,35.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,36,36.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,37,37.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,38,38.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,39,39.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,40,40.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,41,41.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,42,42.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,43,43.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,44,44.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,45,45.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,46,46.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,47,47.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,48,48.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,49,49.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,50,50.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,51,51.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,52,52.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,53,53.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,54,54.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,55,55.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,56,56.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,57,57.0,3.7684123526691478,0.0006350981159132257,0.002393311585164302,0.0023964487280367787,0.23964487280367786,0.24268900378445757,0.06267127478640777,0.3707022140580829,-0.430901760099352,-0.004288060089608136
C_weights,C2_equal_weights_33_33_33,C2,ES,58,58.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,59,59.0,3.7684123526691478,0.0017513220865974547,0.006599703784636156,0.006623598232479384,0.6623598232479385,0.6706579870108031,0.1729150863079898,1.0255673454118375,-0.21014944798524995,-0.0020846512969046973
C_weights,C2_equal_weights_33_33_33,C2,ES,60,60.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06781740789808353,-0.00067792658594878
C_weights,C2_equal_weights_33_33_33,C2,ES,61,61.0,3.7684123526691478,0.0019823759778974824,0.0074704101227434545,0.007501035717382623,0.7501035717382623,0.7594738447755933,0.19575028242768688,1.1616546328318433,0.3555417312827702,0.0035331501369275154
C_weights,C2_equal_weights_33_33_33,C2,ES,62,62.0,3.7684123526691478,0.00465357325822731,0.01753658295035461,0.017706014093021697,1.7706014093021694,1.7919745903434148,0.4601245901567852,2.7483235261675176,0.28808421491479375,0.002828530140329
C_weights,C2_equal_weights_33_33_33,C2,ES,63,63.0,3.7684123526691478,0.005559340891871694,0.02094988888962801,0.02119201780696563,2.119201780696563,2.144478587225751,0.5499286980098494,3.2919725166498104,-0.21136653976333683,-0.002068036456393215
C_weights,C2_equal_weights_33_33_33,C2,ES,64,64.0,3.7684123526691478,0.004746711406333428,0.017887565898182432,0.018063871209927022,1.8063871209927023,1.828165637119361,0.469355253532755,2.8040935469899164,-0.26436910454506696,-0.0025924168829506372
C_weights,C2_equal_weights_33_33_33,C2,ES,65,65.0,3.7684123526691478,0.01049757292887321,0.03955918349821105,0.0404288393140365,4.04288393140365,4.087905974544137,1.0409532112853892,6.3069298554910835,-0.01383002161528481,-0.0001462328430655449
C_weights,C2_equal_weights_33_33_33,C2,ES,66,66.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,67,67.0,3.7684123526691478,0.0038657902454792,0.014567891713891714,0.014684678224565954,1.4684678224565955,1.486376783640253,0.3820835170416981,2.277816929774912,-0.06489995259296041,-0.0006405385161458914
C_weights,C2_equal_weights_33_33_33,C2,ES,68,68.0,3.7684123526691478,0.0044223790346447165,0.01666534778234021,0.016818309975933667,1.6818309975933665,1.7021941485610537,0.43721523745621216,2.6100178856695466,-0.5688087264837759,-0.00557254427178378
C_weights,C2_equal_weights_33_33_33,C2,ES,69,69.0,3.7684123526691478,0.0009603117642070279,0.003618850714651266,0.003626026750637576,0.3626026750637576,0.36719029134621994,0.09477845560310616,0.5610587770778608,-0.13989258492339993,-0.0013925552141240292
C_weights,C2_equal_weights_33_33_33,C2,ES,70,70.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,71,71.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,72,72.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,73,73.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,74,74.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,75,75.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,76,76.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,77,77.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,78,78.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,79,79.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,80,80.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,81,81.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,82,82.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,83,83.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,84,84.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,ES,85,85.0,3.7684123526691478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,FR,20,20.0,2.2466821080689585,0.047706459685161386,0.10718124941396519,0.11566954470214266,11.566954470214267,11.483190675074262,-1.4158068174547789,28.50487198640357,0.017232396003373434,-0.00021186647725664009
C_weights,C2_equal_weights_33_33_33,C2,FR,21,21.0,2.2466821080689585,0.053278061397010655,0.11969886729326333,0.13035832829221636,13.035832829221635,12.907538417524457,-1.5798451200520924,32.324490688675155,-0.5478534680136835,-0.005097326134087773
C_weights,C2_equal_weights_33_33_33,C2,FR,22,22.0,2.2466821080689585,0.03059517880967687,0.06873764082487158,0.07215682010084332,7.215682010084331,7.220146729987831,-0.9103077431457884,17.449853166349772,-1.302728099832352,-0.011934720997914382
C_weights,C2_equal_weights_33_33_33,C2,FR,23,23.0,2.2466821080689585,0.022968981115047,0.051603998911749896,0.05351342778069828,5.351342778069828,5.373076369934404,-0.6841814338588881,12.83425098383626,-1.4257726777371091,-0.013272306182565384
C_weights,C2_equal_weights_33_33_33,C2,FR,24,24.0,2.2466821080689585,0.05562245922814522,0.12496598395466901,0.13661778979672404,13.661778979672404,13.512296441363759,-1.6487869315148007,33.965439649622795,-0.13030777126677523,-0.0015903842360268977
C_weights,C2_equal_weights_33_33_33,C2,FR,25,25.0,2.2466821080689585,0.025831631407405815,0.058035464105250824,0.06045884074302978,6.045884074302979,6.062652191284013,-0.7691230316862141,14.545155388531716,-0.039053362034273634,-0.00046739030315948345
C_weights,C2_equal_weights_33_33_33,C2,FR,26,26.0,2.2466821080689585,0.005279704584832674,0.011861817826633219,0.011960595533406428,1.1960595533406428,1.2102956608871063,-0.1576835832773238,2.8144606150748652,-1.13021555290405,-0.011047414296225872
C_weights,C2_equal_weights_33_33_33,C2,FR,27,27.0,2.2466821080689585,0.031863824417521155,0.07158788421349559,0.0753021985015216,7.530219850152159,7.5305394092282985,-0.9478746942792604,18.23578766015961,0.9325878036244027,0.00835899583540619
C_weights,C2_equal_weights_33_33_33,C2,FR,28,28.0,2.2466821080689585,0.028974673354864876,0.06509688021351731,0.06815744769157925,6.8157447691579245,6.824969222029997,-0.8623008448768954,16.45353305849717,-0.3015422561805518,-0.002891768860629651
C_weights,C2_equal_weights_33_33_33,C2,FR,29,29.0,2.2466821080689585,0.035470128253152745,0.07969010251726955,0.08431293143178878,8.431293143178879,8.417790642579526,-1.0545862758124747,20.498759194159465,-0.5604712645619258,-0.005218821923640109
C_weights,C2_equal_weights_33_33_33,C2,FR,30,30.0,2.2466821080689585,0.02632553641990771,0.05914511165992441,0.06166354439517892,6.1663544395178915,6.182083229132229,-0.783771010229406,14.84295807759799,-0.19286530066505211,-0.0018898168425128966
C_weights,C2_equal_weights_33_33_33,C2,FR,31,31.0,2.2466821080689585,0.05794544658125218,0.1301849980781649,0.14286667537617714,14.286667537617713,14.114726372698417,-1.7170514908549928,35.611473109028545,-2.073914755859712,-0.017726901528988228
C_weights,C2_equal_weights_33_33_33,C2,FR,32,32.0,2.2466821080689585,0.035463170825732665,0.07967447138956667,0.08429544791169814,8.429544791169814,8.416071892693733,-1.054380514229325,20.494351942719867,-0.21827203258785258,-0.002158495980305306
C_weights,C2_equal_weights_33_33_33,C2,FR,33,33.0,2.2466821080689585,0.04296554640579839,0.0965299243733138,0.10337514594888729,10.337514594888729,10.285362174752066,-1.2760102435067977,25.341681700284525,-1.3417256655339527,-0.01198368146355155
C_weights,C2_equal_weights_33_33_33,C2,FR,34,34.0,2.2466821080689585,0.0373638148895362,0.08394461440152154,0.08908604788155397,8.908604788155397,8.886617917298455,-1.1105749738545945,21.704346735440396,-0.8970134544545774,-0.008192284959911386
C_weights,C2_equal_weights_33_33_33,C2,FR,35,35.0,2.2466821080689585,0.04635300660675967,0.1041404705986092,0.11214068791719241,11.214068791719242,11.139909507963196,-1.3759173877986752,27.593778007201173,-0.8306536295122002,-0.007525875671270463
C_weights,C2_equal_weights_33_33_33,C2,FR,36,36.0,2.2466821080689585,0.04214748639458727,0.0946920035827991,0.10127246578845334,10.127246578845336,10.07997883122982,-1.2518678431892916,24.803793939644713,-1.1253477955121156,-0.010124164434458151
C_weights,C2_equal_weights_33_33_33,C2,FR,37,37.0,2.2466821080689585,0.03942559353264944,0.08857677558980276,0.09431566856485601,9.4315668564856,9.39936592335795,-1.1714974525860233,23.03066700828427,-0.2519860655151039,-0.0024805220685281807
C_weights,C2_equal_weights_33_33_33,C2,FR,38,38.0,2.2466821080689585,0.05036702918025825,0.11315870329587338,0.12265111468476483,12.265111468476485,12.161094327316913,-1.4941730034940814,30.314875643113016,0.068439089652837,0.00018554552305904165
C_weights,C2_equal_weights_33_33_33,C2,FR,39,39.0,2.2466821080689585,0.050686258130089396,0.11387590926583666,0.12349279925511719,12.349279925511718,12.242709209033187,-1.5035715990128207,30.533755221962867,0.392757620073503,0.00296916938670398
C_weights,C2_equal_weights_33_33_33,C2,FR,40,40.0,2.2466821080689585,0.03542792391528521,0.07959528278649966,0.08420688087821061,8.420688087821063,8.407364980379706,-1.0533381022279964,20.472026914283582,-0.8045694724109295,-0.0073945505113489065
C_weights,C2_equal_weights_33_33_33,C2,FR,41,41.0,2.2466821080689585,0.022415591215345382,0.050360707725304196,0.052178027527506374,5.217802752750638,5.240289849117041,-0.6677526634395581,12.506468973063578,-0.4120612919150511,-0.003921989606707568
C_weights,C2_equal_weights_33_33_33,C2,FR,42,42.0,2.2466821080689585,0.011777304470144917,0.026459859234355152,0.02695518322415603,2.6955183224156034,2.719901133525915,-0.3513995627228872,6.38710831529592,-0.3015039432782173,-0.002926806150828669
C_weights,C2_equal_weights_33_33_33,C2,FR,43,43.0,2.2466821080689585,0.011439501473701296,0.02570092328619319,0.026168052229068768,2.616805222906877,2.640866426669075,-0.3413377526759742,6.198347672308269,-0.7204515179451371,-0.006950074982488463
C_weights,C2_equal_weights_33_33_33,C2,FR,44,44.0,2.2466821080689585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04761487654631272,-0.00047599782553821914
C_weights,C2_equal_weights_33_33_33,C2,FR,45,45.0,2.2466821080689585,0.0034290089742476455,0.007703893110850079,0.007745467275474881,0.7745467275474882,0.7843921782094254,-0.1024390568340694,1.8190030760828257,-0.13634189563954358,-0.0013501515249935395
C_weights,C2_equal_weights_33_33_33,C2,FR,46,46.0,2.2466821080689585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C_weights,C2_equal_weights_33_33_33,C2,FR,47,47.0,2.2466821080689585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
